Date,Open,High,Low,Close,Adj Close,Volume
2011-07-15,12.898929,13.035714,12.827500,13.032857,11.159698,484467200
2011-07-18,13.051071,13.380357,13.045714,13.350000,11.431259,572653200
2011-07-19,13.500000,13.523214,13.332857,13.458929,11.524534,819145600
2011-07-20,14.147143,14.152500,13.785714,13.817857,11.831873,941340400
2011-07-21,13.819643,13.930714,13.710714,13.831786,11.843802,526534400
2011-07-22,13.868571,14.108929,13.848214,14.046429,12.027592,516728800
2011-07-25,13.941071,14.285714,13.915000,14.232143,12.186619,589806000
2011-07-26,14.285714,14.446429,14.274286,14.407500,12.336769,476582400
2011-07-27,14.306786,14.380000,14.005357,14.021071,12.005883,659324400
2011-07-28,13.986429,14.178214,13.861786,13.993571,11.982336,594034000
2011-07-29,13.844286,14.112500,13.714286,13.945714,11.941355,632584400
2011-08-01,14.206429,14.267857,14.013214,14.169643,12.133100,612836000
2011-08-02,14.201786,14.210714,13.869643,13.889643,11.893341,639539600
2011-08-03,13.963571,14.055357,13.651429,14.020357,12.005270,732508000
2011-08-04,13.907500,13.975714,13.476786,13.477500,11.540436,871407600
2011-08-05,13.587143,13.696429,12.948929,13.343571,11.425757,1204590800
2011-08-08,12.917500,13.134643,12.607857,12.614643,10.801592,1143833600
2011-08-09,12.903571,13.378929,12.678571,13.357500,11.437683,1082583600
2011-08-10,13.255357,13.380357,12.946429,12.988929,11.122083,878656800
2011-08-11,13.232857,13.408929,13.025714,13.346429,11.428203,741969200
2011-08-12,13.502500,13.558571,13.365357,13.463929,11.528816,528976000
2011-08-15,13.558214,13.748929,13.503214,13.693214,11.725145,460544000
2011-08-16,13.625714,13.691786,13.430714,13.588571,11.635544,498750000
2011-08-17,13.653929,13.732857,13.500000,13.587143,11.634322,442061200
2011-08-18,13.244286,13.308929,12.906071,13.073214,11.194255,851435200
2011-08-19,12.934643,13.107143,12.714286,12.715357,10.887831,775888400
2011-08-22,13.018214,13.031429,12.681786,12.730000,10.900370,535315200
2011-08-23,12.867857,13.344286,12.750000,13.342857,11.425145,656835200
2011-08-24,13.338214,13.534286,13.235714,13.435000,11.504044,626267600
2011-08-25,13.038571,13.408929,13.035714,13.347143,11.428815,871346000
2011-08-26,13.256071,13.707143,13.242857,13.699286,11.730346,641477200
2011-08-29,13.863571,13.982143,13.857143,13.927500,11.925759,405269200
2011-08-30,13.866071,13.994286,13.793214,13.928214,11.926372,417922400
2011-08-31,13.948929,14.002857,13.637857,13.743929,11.768570,522586400
2011-09-01,13.779286,13.833571,13.597143,13.608214,11.652362,343725200
2011-09-02,13.383571,13.500000,13.279643,13.358929,11.438908,438939200
2011-09-06,13.120357,13.583214,13.088571,13.562143,11.612916,509698000
2011-09-07,13.770000,13.771429,13.642857,13.711786,11.741047,350576800
2011-09-08,13.657143,13.878929,13.653929,13.719286,11.747469,416158400
2011-09-09,13.711786,13.785714,13.393571,13.481429,11.543798,564813200
2011-09-12,13.321429,13.602857,13.282143,13.569286,11.619025,467832400
2011-09-13,13.647857,13.793214,13.580357,13.736429,11.762148,440560400
2011-09-14,13.822143,14.007500,13.777143,13.903571,11.905270,534724400
2011-09-15,13.979643,14.059286,13.925000,14.034286,12.017199,417818800
2011-09-16,14.126429,14.303571,14.108214,14.303571,12.247778,698513200
2011-09-19,14.178571,14.758214,14.114286,14.701071,12.588149,823860800
2011-09-20,14.830357,15.102143,14.685357,14.766071,12.643806,775754000
2011-09-21,14.987143,15.056786,14.714286,14.719286,12.603745,605976000
2011-09-22,14.322500,14.636429,14.167857,14.350714,12.288146,968480800
2011-09-23,14.295714,14.526429,14.280357,14.439286,12.363987,546277200
2011-09-26,14.280714,14.427857,13.975000,14.398929,12.329429,812876400
2011-09-27,14.597500,14.616071,14.216429,14.259286,12.209858,632497600
2011-09-28,14.292500,14.419286,14.161071,14.178929,12.141051,429637600
2011-09-29,14.354286,14.364643,13.793214,13.948929,11.944108,651086800
2011-09-30,13.825714,13.888929,13.613571,13.618571,11.661231,547640800
2011-10-03,13.584643,13.665714,13.327500,13.378571,11.455723,669099200
2011-10-04,13.377500,13.635714,12.651429,13.303571,11.391501,1233677200
2011-10-05,13.137857,13.565000,12.867857,13.508929,11.567348,786469600
2011-10-06,13.333214,13.742143,13.278571,13.477500,11.540436,812582400
2011-10-07,13.420714,13.490714,13.160357,13.207143,11.308935,535458000
2011-10-10,13.538929,13.886071,13.507500,13.886071,11.890285,442514800
2011-10-11,14.020357,14.399286,13.982143,14.296071,12.241357,605687600
2011-10-12,14.547857,14.616071,14.290714,14.363929,12.299461,622286000
2011-10-13,14.463571,14.586786,14.387500,14.586786,12.490288,426185200
2011-10-14,14.886786,15.071429,14.831071,15.071429,12.905276,573367200
2011-10-17,15.062143,15.239286,14.855000,14.999643,12.843805,686044800
2011-10-18,15.062857,15.171786,14.856786,15.080000,12.912612,881602400
2011-10-19,14.333929,14.586429,14.207143,14.236429,12.190288,1104059600
2011-10-20,14.285714,14.298214,14.078929,14.118214,12.089062,549270400
2011-10-21,14.217857,14.255000,13.955357,14.031071,12.014442,621244400
2011-10-24,14.149286,14.517857,14.121429,14.491786,12.408943,502138000
2011-10-25,14.465357,14.519643,14.192143,14.206071,12.164291,430427200
2011-10-26,14.348571,14.376786,14.041071,14.307143,12.250834,456304800
2011-10-27,14.555714,14.607143,14.353214,14.453214,12.375914,494664800
2011-10-28,14.392857,14.512500,14.375357,14.462500,12.383862,322842800
2011-10-31,14.372143,14.618929,14.323214,14.456429,12.378665,385501200
2011-11-01,14.193214,14.267857,14.043571,14.161071,12.125755,531790000
2011-11-02,14.288929,14.301429,14.111071,14.193214,12.153284,327350800
2011-11-03,14.252500,14.407143,14.120000,14.395357,12.326370,441386400
2011-11-04,14.358214,14.408571,14.255714,14.294286,12.239830,302229200
2011-11-07,14.282500,14.285714,14.147500,14.276071,12.224230,270275600
2011-11-08,14.364643,14.571429,14.341429,14.508214,12.423009,400442000
2011-11-09,14.177500,14.317500,14.079643,14.117143,12.088145,558684000
2011-11-10,14.179643,14.186071,13.648214,13.757857,11.780499,744752400
2011-11-11,13.807500,13.882143,13.580714,13.736429,11.762148,653786000
2011-11-14,13.697143,13.758929,13.507143,13.545000,11.598233,432905200
2011-11-15,13.600000,13.910714,13.551786,13.886786,11.890894,430810800
2011-11-16,13.901786,13.969286,13.725714,13.741786,11.766738,349210400
2011-11-17,13.713571,13.735000,13.410714,13.478929,11.541659,479900400
2011-11-18,13.532857,13.571071,13.388571,13.390714,11.466121,371938000
2011-11-21,13.228571,13.274286,13.068214,13.178929,11.284778,447980400
2011-11-22,13.250714,13.497500,13.247857,13.446786,11.514137,409021200
2011-11-23,13.375357,13.422857,13.102857,13.106786,11.223003,428271200
2011-11-25,13.157857,13.255357,12.975714,12.984643,11.118411,254760800
2011-11-28,13.298214,13.454286,13.226071,13.432857,11.502210,346413200
2011-11-29,13.422857,13.529643,13.221429,13.328571,11.412912,375855200
2011-11-30,13.617500,13.652857,13.510714,13.650000,11.688142,405938400
2011-12-01,13.662143,13.892857,13.598214,13.854643,11.863372,387181200
2011-12-02,13.922500,14.058214,13.877857,13.917857,11.917502,379055600
2011-12-05,14.053214,14.157500,13.942500,14.036071,12.018724,357210000
2011-12-06,14.018214,14.093929,13.906429,13.962500,11.955728,283598000
2011-12-07,13.926071,13.962143,13.812857,13.896071,11.898849,304746400
2011-12-08,13.980357,14.125000,13.936786,13.952143,11.946858,376356400
2011-12-09,14.030357,14.072857,13.965357,14.057857,12.037379,296993200
2011-12-12,13.988571,14.067857,13.908929,13.994286,11.982945,301067200
2011-12-13,14.035714,14.121429,13.825000,13.886071,11.890285,338928800
2011-12-14,13.810714,13.835000,13.488571,13.578214,11.626677,406887600
2011-12-15,13.690357,13.705000,13.511071,13.533571,11.588447,256200000
2011-12-16,13.584286,13.719643,13.556071,13.607857,11.652055,421478400
2011-12-19,13.659643,13.744643,13.588571,13.650357,11.688449,235530400
2011-12-20,13.848571,14.146429,13.830714,14.141071,12.108634,337215200
2011-12-21,14.167500,14.189286,14.000357,14.158929,12.123925,262948000
2011-12-22,14.178571,14.254643,14.146429,14.233929,12.188146,202358800
2011-12-23,14.274643,14.413929,14.267500,14.404643,12.334323,269399200
2011-12-27,14.396429,14.610357,14.393571,14.518929,12.432186,265076000
2011-12-28,14.531786,14.580357,14.333571,14.380000,12.313219,228662000
2011-12-29,14.407143,14.487500,14.303929,14.468571,12.389064,215978000
2011-12-30,14.411071,14.510000,14.410357,14.464286,12.385392,179662000
2012-01-03,14.621429,14.732143,14.607143,14.686786,12.575915,302220800
2012-01-04,14.642857,14.810000,14.617143,14.765714,12.643499,260022000
2012-01-05,14.819643,14.948214,14.738214,14.929643,12.783868,271269600
2012-01-06,14.991786,15.098214,14.972143,15.085714,12.917512,318292800
2012-01-09,15.196429,15.276786,15.048214,15.061786,12.897016,394024400
2012-01-10,15.211071,15.214286,15.053571,15.115714,12.943197,258196400
2012-01-11,15.095714,15.101786,14.975357,15.091071,12.922095,215084800
2012-01-12,15.081429,15.103571,14.955357,15.049643,12.886620,212587200
2012-01-13,14.989286,15.016071,14.952143,14.993214,12.838301,226021600
2012-01-17,15.150000,15.213929,15.105714,15.167857,12.987844,242897200
2012-01-18,15.248571,15.338214,15.225000,15.325357,13.122705,276791200
2012-01-19,15.362500,15.406071,15.232500,15.276786,13.081118,261738400
2012-01-20,15.267500,15.267857,14.991071,15.010714,12.853284,413974400
2012-01-23,15.095357,15.301786,15.082143,15.264643,13.070724,306062400
2012-01-24,15.182143,15.182143,14.983929,15.014643,12.856649,547638000
2012-01-25,16.230000,16.230356,15.847500,15.952143,13.659407,958314000
2012-01-26,16.012857,16.028214,15.826429,15.879643,13.597329,323985200
2012-01-27,15.869286,16.017143,15.848929,15.974286,13.678367,299709200
2012-01-30,15.918214,16.210714,15.906786,16.178928,13.853598,379341200
2012-01-31,16.271070,16.365713,16.181070,16.302856,13.959714,391683600
2012-02-01,16.371786,16.392500,16.269644,16.292500,13.950847,270046000
2012-02-02,16.282143,16.327499,16.213572,16.254286,13.918128,186796400
2012-02-03,16.332144,16.428572,16.270000,16.417143,14.057576,286599600
2012-02-06,16.370714,16.606428,16.364286,16.570356,14.188768,249412800
2012-02-07,16.616072,16.776787,16.592142,16.743929,14.337397,316223600
2012-02-08,16.803572,17.028214,16.775000,17.024286,14.577454,407890000
2012-02-09,17.170000,17.741072,17.162857,17.613214,15.081741,884214800
2012-02-10,17.534286,17.772142,17.448214,17.622143,15.089384,631302000
2012-02-13,17.840357,17.993929,17.753214,17.950001,15.370121,517216000
2012-02-14,18.023571,18.198570,17.928572,18.195000,15.579907,460398400
2012-02-15,18.366428,18.796070,17.746071,17.773930,15.219359,1506120000
2012-02-16,17.553572,18.031786,17.379642,17.936071,15.358199,944552000
2012-02-17,17.968214,18.134644,17.867857,17.932858,15.355440,535805200
2012-02-21,18.102858,18.387501,18.004286,18.387501,15.744740,605595200
2012-02-22,18.324286,18.410357,18.181070,18.322857,15.689390,483302400
2012-02-23,18.395714,18.493929,18.196428,18.442499,15.791836,568027600
2012-02-24,18.559643,18.674999,18.522858,18.657499,15.975938,415072000
2012-02-27,18.618214,18.875000,18.438572,18.777143,16.078381,547582000
2012-02-28,18.855715,19.121786,18.780357,19.121786,16.373495,600387200
2012-02-29,19.341429,19.557501,19.132143,19.372856,16.588480,952011200
2012-03-01,19.577499,19.578930,19.241785,19.445356,16.650557,683270000
2012-03-02,19.437143,19.528570,19.375713,19.470715,16.672272,431712400
2012-03-05,19.479286,19.552856,18.785713,19.041430,16.304682,809124400
2012-03-06,18.702143,19.060356,18.436428,18.937857,16.216003,810238800
2012-03-07,19.171429,19.206429,18.689285,18.953215,16.229147,798520800
2012-03-08,19.096071,19.392500,19.004286,19.356787,16.574717,516457200
2012-03-09,19.436071,19.562143,19.396786,19.470358,16.671967,418919200
2012-03-12,19.606428,19.714287,19.535713,19.714287,16.880835,407282400
2012-03-13,19.912144,20.292143,19.848213,20.289286,17.373196,690855200
2012-03-14,20.644644,21.240000,20.549999,21.056429,18.030075,1418844000
2012-03-15,21.414642,21.428928,20.662500,20.912857,17.907139,1159718000
2012-03-16,20.882856,21.042856,20.642857,20.913214,17.907448,825487600
2012-03-19,21.370358,21.491785,21.037500,21.467857,18.382370,901236000
2012-03-20,21.411072,21.674999,21.124287,21.641430,18.530993,816662000
2012-03-21,21.526428,21.773214,21.478930,21.517857,18.425190,644042000
2012-03-22,21.349285,21.589287,21.268929,21.405001,18.328550,623870800
2012-03-23,21.446072,21.492857,21.228571,21.287500,18.227938,430488800
2012-03-26,21.421070,21.683929,21.259287,21.677856,18.562189,595742000
2012-03-27,21.649286,22.010000,21.645000,21.945715,18.791546,607129600
2012-03-28,22.084999,22.194643,21.796785,22.057858,18.887569,655460400
2012-03-29,21.885000,22.020000,21.686787,21.780714,18.650263,608238400
2012-03-30,21.741785,21.805714,21.355000,21.412500,18.334970,731038000
2012-04-02,21.493929,22.098928,21.442142,22.093929,18.918457,598351600
2012-04-03,22.403570,22.578930,22.232500,22.475714,19.245369,834559600
2012-04-04,22.298214,22.352142,22.035713,22.296785,19.092159,572980800
2012-04-05,22.392143,22.666430,22.264286,22.631430,19.378708,641298000
2012-04-09,22.361786,22.851429,22.332144,22.722500,19.456686,597536800
2012-04-10,22.854643,23.000000,22.357143,22.444286,19.218462,889725200
2012-04-11,22.721430,22.745358,22.262142,22.364286,19.149965,696614800
2012-04-12,22.321428,22.547501,22.160713,22.241785,19.045061,614336800
2012-04-13,22.289642,22.310715,21.553928,21.615356,18.508671,859644800
2012-04-16,21.787857,21.795713,20.651787,20.718929,17.741085,1050786800
2012-04-17,20.676430,21.785713,20.425358,21.775000,18.645370,1025528000
2012-04-18,21.918571,22.151787,21.525356,21.726429,18.603781,954531200
2012-04-19,21.436428,21.597500,20.875713,20.980000,17.964636,834719200
2012-04-20,21.120714,21.236429,20.372143,20.463572,17.522425,1030985200
2012-04-23,20.378929,20.595358,19.879286,20.417856,17.483282,966529200
2012-04-24,20.093214,20.274643,19.821428,20.010000,17.134050,1076149200
2012-04-25,21.987143,22.071428,21.642857,21.785713,18.654547,905777600
2012-04-26,21.938213,21.953215,21.504642,21.703571,18.584206,536068400
2012-04-27,21.609644,21.649286,21.446428,21.535713,18.440481,406722400
2012-04-30,21.350000,21.371429,20.821428,20.856428,17.858820,506144800
2012-05-01,20.889286,21.312857,20.758215,20.790358,17.802244,610999200
2012-05-02,20.722857,20.978571,20.673571,20.927856,17.919983,427389200
2012-05-03,21.089287,21.121429,20.725000,20.779285,17.792765,390549600
2012-05-04,20.610001,20.655714,20.184643,20.187500,17.286030,529992400
2012-05-07,20.053572,20.456072,20.043928,20.338572,17.415392,460118400
2012-05-08,20.342142,20.410713,19.954643,20.292143,17.375643,497252000
2012-05-09,20.132143,20.499287,20.030357,20.327856,17.406216,480704000
2012-05-10,20.520714,20.567142,20.301430,20.375713,17.447199,333200000
2012-05-11,20.178572,20.516787,20.155357,20.239643,17.330688,399546000
2012-05-14,20.091785,20.268213,19.914286,19.936428,17.071049,352626400
2012-05-15,20.051786,20.115000,19.705357,19.756071,16.916616,476336000
2012-05-16,19.787500,19.888929,19.322857,19.502857,16.699795,560896000
2012-05-17,19.475357,19.553572,18.932858,18.932858,16.211718,717220000
2012-05-18,19.070000,19.407499,18.649286,18.942142,16.219669,732292400
2012-05-21,19.089287,20.055000,19.073214,20.045713,17.164629,631106000
2012-05-22,20.341070,20.495714,19.735001,19.891787,17.032820,694870400
2012-05-23,19.910713,20.457144,19.758215,20.377144,17.448425,584897600
2012-05-24,20.566786,20.589287,20.043928,20.190001,17.288170,496230000
2012-05-25,20.163929,20.208929,19.945356,20.081785,17.195518,328507200
2012-05-29,20.389286,20.500000,20.189644,20.438213,17.500717,380508800
2012-05-30,20.328571,20.713928,20.234285,20.684643,17.711723,529429600
2012-05-31,20.740713,20.767857,20.409286,20.633215,17.667686,491674400
2012-06-01,20.327143,20.451786,20.018572,20.035357,17.155756,520987600
2012-06-04,20.053572,20.267857,19.589287,20.153214,17.256672,556995600
2012-06-05,20.045357,20.231071,19.940357,20.101070,17.212029,388214400
2012-06-06,20.277500,20.494642,20.196428,20.409286,17.475948,401455600
2012-06-07,20.617500,20.618570,20.375000,20.418571,17.483898,379766800
2012-06-08,20.414286,20.735001,20.321428,20.725714,17.746895,347516400
2012-06-11,20.990000,21.017857,20.379642,20.398930,17.467075,591264800
2012-06-12,20.516430,20.593571,20.239286,20.577143,17.619677,435380400
2012-06-13,20.518572,20.660000,20.370714,20.434286,17.497351,293580000
2012-06-14,20.401428,20.482143,20.259287,20.411785,17.478086,345573200
2012-06-15,20.392857,20.522142,20.341070,20.504642,17.557592,335255200
2012-06-18,20.391430,20.996071,20.370358,20.920713,17.913866,440412000
2012-06-19,20.835714,21.071428,20.825001,20.978930,17.963713,361404400
2012-06-20,21.007500,21.044643,20.742857,20.919287,17.912645,358943200
2012-06-21,20.908571,21.007856,20.622856,20.631071,17.665852,326351200
2012-06-22,20.680000,20.792500,20.550714,20.789286,17.801332,284471600
2012-06-25,20.617857,20.707144,20.370358,20.384644,17.454847,304382400
2012-06-26,20.404642,20.517500,20.261786,20.429644,17.493383,276536400
2012-06-27,20.535713,20.597857,20.425714,20.517857,17.568914,202997200
2012-06-28,20.416786,20.500000,20.200357,20.323214,17.402245,282836400
2012-06-29,20.642857,20.857143,20.508928,20.857143,17.859434,421500800
2012-07-02,20.883215,21.195356,20.842857,21.161428,18.119984,400092000
2012-07-03,21.245714,21.428572,21.214287,21.407499,18.330688,241712800
2012-07-05,21.448570,21.940714,21.416071,21.783571,18.652704,484383200
2012-07-06,21.681786,21.730000,21.485001,21.638571,18.528551,418930400
2012-07-09,21.617857,21.924999,21.575357,21.924643,18.773504,379405600
2012-07-10,22.070356,22.138214,21.618214,21.721786,18.599808,511957600
2012-07-11,21.647142,21.702143,21.329287,21.586786,18.484207,469322000
2012-07-12,21.437143,21.552500,21.167143,21.389286,18.315092,428041600
2012-07-13,21.533930,21.685356,21.428572,21.606071,18.500719,311427200
2012-07-16,21.611429,21.843571,21.607857,21.675358,18.560049,301260400
2012-07-17,21.813929,21.839287,21.541071,21.676430,18.560974,293624800
2012-07-18,21.663929,21.726429,21.555714,21.652143,18.540171,252700000
2012-07-19,21.831429,21.976786,21.642857,21.940001,18.786657,436861600
2012-07-20,21.893929,21.944286,21.560715,21.582144,18.480236,397471200
2012-07-23,21.228571,21.639286,20.989643,21.565357,18.465858,487975600
2012-07-24,21.692142,21.774286,21.375357,21.461430,18.376869,565132400
2012-07-25,20.516430,20.742857,20.357143,20.534643,17.583282,877312800
2012-07-26,20.705713,20.728571,20.370001,20.531429,17.580540,406632800
2012-07-27,20.536072,20.922501,20.413929,20.898571,17.894907,403936400
2012-07-30,21.104286,21.408571,20.993570,21.251072,18.196743,379142400
2012-07-31,21.543928,21.846430,21.525715,21.812857,18.677790,462327600
2012-08-01,21.996786,22.014286,21.535713,21.671785,18.556992,384501600
2012-08-02,21.530001,21.810356,21.437500,21.706785,18.586956,332158400
2012-08-03,21.915358,22.070715,21.841429,21.989286,18.828856,344920800
2012-08-06,22.046070,22.316786,21.973572,22.233929,19.038338,302103200
2012-08-07,22.241785,22.321428,22.072857,22.175358,18.988184,290446800
2012-08-08,22.121071,22.281429,22.039286,22.137857,18.956076,244706000
2012-08-09,22.066071,22.204643,22.064285,22.168928,19.064186,221642400
2012-08-10,22.096786,22.205713,22.096430,22.203571,19.093977,194938800
2012-08-13,22.263929,22.500000,22.258928,22.500000,19.348888,278832400
2012-08-14,22.566786,22.807501,22.507500,22.560356,19.400799,340169200
2012-08-15,22.546429,22.642857,22.419643,22.529642,19.374382,257342400
2012-08-16,22.543215,22.741428,22.517857,22.726429,19.543610,254534000
2012-08-17,22.857143,23.149643,22.814644,23.146786,19.905088,442761200
2012-08-20,23.214643,23.755358,23.210714,23.755358,20.428438,613384800
2012-08-21,23.957857,24.102858,23.226070,23.430714,20.149258,812719600
2012-08-22,23.372143,23.892857,23.146786,23.888214,20.542683,565322800
2012-08-23,23.789642,23.924999,23.612499,23.665358,20.351038,420128800
2012-08-24,23.553928,23.910000,23.412500,23.686428,20.369150,437340400
2012-08-27,24.285357,24.316786,24.055000,24.131430,20.751844,427008400
2012-08-28,24.106428,24.146429,23.952499,24.100000,20.724810,267416800
2012-08-29,24.116072,24.202499,24.021429,24.052500,20.683964,202806800
2012-08-30,23.951429,23.983929,23.673214,23.709642,20.389126,302699600
2012-08-31,23.830357,23.878571,23.473213,23.758572,20.431196,338321200
2012-09-04,23.777143,24.112143,23.732143,24.106071,20.730032,367892000
2012-09-05,24.127501,24.155357,23.914286,23.936787,20.584452,336375200
2012-09-06,24.041786,24.224644,23.957144,24.152500,20.769958,391196400
2012-09-07,24.216070,24.374287,24.134644,24.301430,20.898024,329666400
2012-09-10,24.301786,24.403214,23.646429,23.669287,20.354414,487998000
2012-09-11,23.753929,23.932142,23.446428,23.592501,20.288382,503983200
2012-09-12,23.816071,23.924999,23.428572,23.921070,20.570936,712233200
2012-09-13,24.191786,24.482143,24.098928,24.392143,20.976034,598360000
2012-09-14,24.641430,24.892143,24.567499,24.688572,21.230949,600474000
2012-09-17,24.976786,24.992857,24.807501,24.992144,21.492010,398031200
2012-09-18,24.995714,25.083214,24.872143,25.068214,21.557426,373503200
2012-09-19,25.009287,25.142500,24.984644,25.075001,21.563267,326874800
2012-09-20,24.969999,25.002144,24.772142,24.953571,21.458839,336568400
2012-09-21,25.086071,25.181070,24.977142,25.003214,21.501528,571589200
2012-09-24,24.530714,24.825714,24.392857,24.671070,21.215899,639766400
2012-09-25,24.580713,24.742144,24.035713,24.055000,20.686111,518789600
2012-09-26,23.883572,24.024643,23.614286,23.756430,20.429361,576503200
2012-09-27,23.724644,24.363214,23.583929,24.332857,20.925055,594090000
2012-09-28,24.241072,24.325357,23.812500,23.825001,20.488325,535110800
2012-10-01,23.969999,24.169643,23.446428,23.549643,20.251524,543594800
2012-10-02,23.636070,23.798214,23.237499,23.618214,20.310499,627992400
2012-10-03,23.745001,23.995001,23.665358,23.980356,20.621922,424281200
2012-10-04,23.973213,24.080357,23.769644,23.814285,20.479109,370725600
2012-10-05,23.757143,23.785713,23.260000,23.306786,20.042688,594006000
2012-10-08,23.102858,23.127144,22.718214,22.791786,19.599810,637994000
2012-10-09,22.808929,22.874643,22.269644,22.708929,19.528557,838597200
2012-10-10,22.847857,23.035000,22.750000,22.889643,19.683958,510356000
2012-10-11,23.089287,23.114286,22.432142,22.432142,19.290531,546081200
2012-10-12,22.484285,22.692142,22.332144,22.489643,19.339985,460014800
2012-10-15,22.583929,22.683214,22.280357,22.670000,19.495083,432502000
2012-10-16,22.691786,23.225000,22.535713,23.206785,19.956688,549771600
2012-10-17,23.173929,23.313929,23.000000,23.021786,19.797598,389037600
2012-10-18,22.842501,22.930714,22.500000,22.594286,19.429972,476624400
2012-10-19,22.537500,22.563213,21.772142,21.780001,18.729727,744086000
2012-10-22,21.872143,22.692142,21.812857,22.643929,19.472660,546730800
2012-10-23,22.535713,22.639286,21.846430,21.905714,18.837833,707145600
2012-10-24,22.194286,22.376785,21.808571,22.029642,18.944401,558527200
2012-10-25,22.142857,22.214287,21.626785,21.769285,18.720509,656325600
2012-10-26,21.765356,21.928572,21.107143,21.571428,18.550362,1018432800
2012-10-31,21.245714,21.498571,20.989286,21.261429,18.283779,510003200
2012-11-01,21.365000,21.535713,21.220358,21.305000,18.321245,361298000
2012-11-02,21.281786,21.319643,20.526787,20.600000,17.714977,599373600
2012-11-05,20.840000,20.991785,20.628571,20.879286,17.955154,529135600
2012-11-06,21.079643,21.097857,20.717501,20.816071,17.900791,374917200
2012-11-07,20.494286,20.519285,19.848213,19.928572,17.215862,793648800
2012-11-08,20.022499,20.079643,19.117500,19.205357,16.591087,1056146000
2012-11-09,19.300714,19.817142,19.061428,19.537857,16.878338,929913600
2012-11-12,19.791071,19.803572,19.237499,19.386786,16.747828,515802000
2012-11-13,19.246786,19.660000,19.155714,19.389286,16.749981,532949200
2012-11-14,19.482143,19.551786,19.149286,19.174286,16.564253,477170400
2012-11-15,19.197500,19.267857,18.665001,18.772142,16.216846,789910800
2012-11-16,18.757143,18.928572,18.062500,18.845715,16.280409,1266893600
2012-11-19,19.311071,20.267857,19.281429,20.204643,17.454351,823317600
2012-11-20,20.425358,20.426786,19.806429,20.032499,17.305637,642754000
2012-11-21,20.151787,20.263214,19.878571,20.060715,17.330019,373002000
2012-11-23,20.256071,20.428572,20.092857,20.410713,17.632368,272826400
2012-11-26,20.567858,21.071428,20.489643,21.054644,18.188652,630579600
2012-11-27,21.055357,21.086430,20.717857,20.885000,18.042103,533330000
2012-11-28,20.616785,20.921429,20.437857,20.819286,17.985332,520864400
2012-11-29,21.079287,21.223213,20.901787,21.048571,18.183399,514698800
2012-11-30,20.956785,21.014286,20.809999,20.902857,18.057524,391319600
2012-12-03,21.201786,21.235357,20.910713,20.935356,18.085600,364280000
2012-12-04,20.778570,20.778570,20.433214,20.566071,17.766584,557068400
2012-12-05,20.318214,20.330357,19.241785,19.242500,16.623178,1044638000
2012-12-06,18.890715,19.761070,18.522499,19.544287,16.883888,1177212400
2012-12-07,19.764286,19.828571,18.928572,19.044643,16.452250,787040800
2012-12-10,18.750000,19.232500,18.627857,18.922144,16.346432,630484400
2012-12-11,19.277500,19.627144,19.191786,19.335358,16.703396,592345600
2012-12-12,19.563213,19.571428,19.152500,19.250000,16.629660,487144000
2012-12-13,18.969643,19.201429,18.778570,18.917500,16.342417,625259600
2012-12-14,18.383928,18.504642,18.056429,18.206785,15.728445,1009579200
2012-12-17,18.176071,18.571428,17.901072,18.529642,16.007359,757607200
2012-12-18,18.750000,19.103571,18.580357,19.067858,16.472307,625685200
2012-12-19,18.981071,19.060715,18.767857,18.796785,16.238132,449369200
2012-12-20,18.928572,18.935715,18.531429,18.633215,16.096832,481689600
2012-12-21,18.302500,18.559643,18.222857,18.547501,16.022787,596268400
2012-12-24,18.583929,18.723213,18.525356,18.577499,16.048698,175753200
2012-12-26,18.535713,18.552143,18.254286,18.321428,15.827480,302436400
2012-12-27,18.340714,18.437500,18.023571,18.395000,15.891041,455120400
2012-12-28,18.224644,18.374287,18.147142,18.199642,15.722275,354278400
2012-12-31,18.233213,19.121429,18.178572,19.006071,16.418936,659492400
2013-01-02,19.779285,19.821428,19.343929,19.608213,16.939112,560518000
2013-01-03,19.567142,19.631071,19.321428,19.360714,16.725298,352965200
2013-01-04,19.177500,19.236786,18.779642,18.821428,16.259420,594333600
2013-01-07,18.642857,18.903570,18.400000,18.710714,16.163778,484156400
2013-01-08,18.900356,18.996071,18.616072,18.761070,16.207285,458707200
2013-01-09,18.660713,18.750357,18.428213,18.467857,15.953983,407604400
2013-01-10,18.876785,18.882856,18.411428,18.696787,16.151745,601146000
2013-01-11,18.607143,18.761429,18.536428,18.582144,16.052710,350506800
2013-01-14,17.952856,18.125000,17.803928,17.919643,15.480391,734207600
2013-01-15,17.796429,17.821072,17.263571,17.354286,14.991997,876772400
2013-01-16,17.665714,18.194286,17.589287,18.074642,15.614296,690804800
2013-01-17,18.225357,18.241072,17.929644,17.952856,15.509078,453678400
2013-01-18,17.804285,17.936428,17.728571,17.857143,15.426399,472922800
2013-01-22,18.020000,18.138571,17.736786,18.027500,15.573569,461546400
2013-01-23,18.171785,18.392500,18.027500,18.357500,15.858644,861509600
2013-01-24,16.428572,16.633215,16.080357,16.089287,13.899186,1460852400
2013-01-25,16.131786,16.293928,15.535714,15.710000,13.571528,1208026400
2013-01-28,15.636786,16.186071,15.566429,16.065357,13.878513,785517600
2013-01-29,16.375000,16.435715,16.147142,16.366785,14.138909,571158000
